#parent	child
00860 Porphyrin metabolism	K19221
00860 Porphyrin metabolism	K02232
00860 Porphyrin metabolism	K02227
00860 Porphyrin metabolism	K02225
00860 Porphyrin metabolism	K08260
00860 Porphyrin metabolism	K02231
00860 Porphyrin metabolism	K19712
00860 Porphyrin metabolism	K02233
00860 Porphyrin metabolism	K25496
00860 Porphyrin metabolism	K22465
00860 Porphyrin metabolism	K22466
00860 Porphyrin metabolism	K25497
00860 Porphyrin metabolism	K25498
00860 Porphyrin metabolism	K25499
00860 Porphyrin metabolism	K00768
00860 Porphyrin metabolism	K02226
00860 Porphyrin metabolism	K16651
00860 Porphyrin metabolism	K04720
00860 Porphyrin metabolism	K04032
00860 Porphyrin metabolism	K22012
00860 Porphyrin metabolism	K21610
00860 Porphyrin metabolism	K21611
00860 Porphyrin metabolism	K21612
00860 Porphyrin metabolism	K03403
00860 Porphyrin metabolism	K03404
00860 Porphyrin metabolism	K03405
00860 Porphyrin metabolism	K03428
00860 Porphyrin metabolism	K04034
00860 Porphyrin metabolism	K04035
00860 Porphyrin metabolism	K19073
00860 Porphyrin metabolism	K21231
00860 Porphyrin metabolism	K04036
00860 Porphyrin metabolism	K00218
00860 Porphyrin metabolism	K04037
00860 Porphyrin metabolism	K04038
00860 Porphyrin metabolism	K04039
00860 Porphyrin metabolism	K08099
00860 Porphyrin metabolism	K13600
00860 Porphyrin metabolism	K13606
00860 Porphyrin metabolism	K18010
00860 Porphyrin metabolism	K22013
00860 Porphyrin metabolism	K13544
00860 Porphyrin metabolism	K13071
00860 Porphyrin metabolism	K13545
00860 Porphyrin metabolism	K11333
00860 Porphyrin metabolism	K11334
00860 Porphyrin metabolism	K11335
00860 Porphyrin metabolism	K11336
00860 Porphyrin metabolism	K11337
00860 Porphyrin metabolism	K21058
00860 Porphyrin metabolism	K13602
00860 Porphyrin metabolism	K13601
00860 Porphyrin metabolism	K13603
00860 Porphyrin metabolism	K13604
00860 Porphyrin metabolism	K21312
00860 Porphyrin metabolism	K07215
00860 Porphyrin metabolism	K07226
00860 Porphyrin metabolism	K07145
00860 Porphyrin metabolism	K21480
00860 Porphyrin metabolism	K00214
00860 Porphyrin metabolism	K23825
00860 Porphyrin metabolism	K08100
00860 Porphyrin metabolism	K05369
00860 Porphyrin metabolism	K05370
00860 Porphyrin metabolism	K08101
00860 Porphyrin metabolism	K05371
00860 Porphyrin metabolism	K01764
00860 Porphyrin metabolism	K03594
00860 Porphyrin metabolism	K22336
00860 Porphyrin metabolism	K22552
00780 Biotin metabolism	K01947
00780 Biotin metabolism	K02169
00780 Biotin metabolism	K02170
00780 Biotin metabolism	K09789
00780 Biotin metabolism	K19560
00780 Biotin metabolism	K19561
00780 Biotin metabolism	K01906
00780 Biotin metabolism	K19562
00780 Biotin metabolism	K19563
00780 Biotin metabolism	K01935
00780 Biotin metabolism	K25570
00780 Biotin metabolism	K01012
00780 Biotin metabolism	K01942
00365 Furfural degradation	K16873
00365 Furfural degradation	K16874
00365 Furfural degradation	K16875
00365 Furfural degradation	K16876
00365 Furfural degradation	K16877
00365 Furfural degradation	K16878
00365 Furfural degradation	K16879
00365 Furfural degradation	K16880
00633 Nitrotoluene degradation	K00169
00633 Nitrotoluene degradation	K00170
00633 Nitrotoluene degradation	K00172
00633 Nitrotoluene degradation	K00189
00633 Nitrotoluene degradation	K00171
00633 Nitrotoluene degradation	K00198
00633 Nitrotoluene degradation	K00196
00633 Nitrotoluene degradation	K11180
00633 Nitrotoluene degradation	K11181
00633 Nitrotoluene degradation	K10678
00633 Nitrotoluene degradation	K10679
00633 Nitrotoluene degradation	K10680
00633 Nitrotoluene degradation	K21683
00520 Amino sugar and nucleotide sugar metabolism	K06859
00520 Amino sugar and nucleotide sugar metabolism	K13810
00520 Amino sugar and nucleotide sugar metabolism	K15916
00520 Amino sugar and nucleotide sugar metabolism	K00886
00520 Amino sugar and nucleotide sugar metabolism	K16190
00520 Amino sugar and nucleotide sugar metabolism	K12447
00520 Amino sugar and nucleotide sugar metabolism	K00847
00520 Amino sugar and nucleotide sugar metabolism	K17497
00520 Amino sugar and nucleotide sugar metabolism	K16881
00520 Amino sugar and nucleotide sugar metabolism	K00966
00520 Amino sugar and nucleotide sugar metabolism	K00976
00520 Amino sugar and nucleotide sugar metabolism	K05305
00520 Amino sugar and nucleotide sugar metabolism	K10046
00520 Amino sugar and nucleotide sugar metabolism	K01183
00520 Amino sugar and nucleotide sugar metabolism	K13381
00520 Amino sugar and nucleotide sugar metabolism	K18675
00520 Amino sugar and nucleotide sugar metabolism	K01452
00520 Amino sugar and nucleotide sugar metabolism	K01233
00520 Amino sugar and nucleotide sugar metabolism	K15855
00520 Amino sugar and nucleotide sugar metabolism	K00884
00520 Amino sugar and nucleotide sugar metabolism	K01443
00520 Amino sugar and nucleotide sugar metabolism	K02564
00520 Amino sugar and nucleotide sugar metabolism	K18676
00520 Amino sugar and nucleotide sugar metabolism	K00621
00520 Amino sugar and nucleotide sugar metabolism	K01836
00520 Amino sugar and nucleotide sugar metabolism	K03431
00520 Amino sugar and nucleotide sugar metabolism	K18674
00520 Amino sugar and nucleotide sugar metabolism	K11528
00520 Amino sugar and nucleotide sugar metabolism	K00972
00520 Amino sugar and nucleotide sugar metabolism	K07106
00520 Amino sugar and nucleotide sugar metabolism	K09001
00520 Amino sugar and nucleotide sugar metabolism	K22292
00520 Amino sugar and nucleotide sugar metabolism	K07102
00520 Amino sugar and nucleotide sugar metabolism	K00992
00520 Amino sugar and nucleotide sugar metabolism	K12409
00520 Amino sugar and nucleotide sugar metabolism	K00885
00520 Amino sugar and nucleotide sugar metabolism	K13967
00520 Amino sugar and nucleotide sugar metabolism	K01787
00520 Amino sugar and nucleotide sugar metabolism	K01788
00520 Amino sugar and nucleotide sugar metabolism	K05304
00520 Amino sugar and nucleotide sugar metabolism	K01639
00520 Amino sugar and nucleotide sugar metabolism	K21749
00520 Amino sugar and nucleotide sugar metabolism	K08080
00520 Amino sugar and nucleotide sugar metabolism	K00326
00520 Amino sugar and nucleotide sugar metabolism	K15910
00520 Amino sugar and nucleotide sugar metabolism	K15913
00520 Amino sugar and nucleotide sugar metabolism	K18429
00520 Amino sugar and nucleotide sugar metabolism	K18430
00520 Amino sugar and nucleotide sugar metabolism	K18431
00520 Amino sugar and nucleotide sugar metabolism	K21279
00520 Amino sugar and nucleotide sugar metabolism	K21055
00520 Amino sugar and nucleotide sugar metabolism	K21750
00520 Amino sugar and nucleotide sugar metabolism	K12446
00520 Amino sugar and nucleotide sugar metabolism	K01209
00520 Amino sugar and nucleotide sugar metabolism	K15921
00520 Amino sugar and nucleotide sugar metabolism	K20844
00520 Amino sugar and nucleotide sugar metabolism	K08678
00520 Amino sugar and nucleotide sugar metabolism	K12449
00520 Amino sugar and nucleotide sugar metabolism	K15920
00520 Amino sugar and nucleotide sugar metabolism	K01198
00520 Amino sugar and nucleotide sugar metabolism	K22268
00520 Amino sugar and nucleotide sugar metabolism	K12448
00520 Amino sugar and nucleotide sugar metabolism	K12450
00520 Amino sugar and nucleotide sugar metabolism	K18677
00520 Amino sugar and nucleotide sugar metabolism	K25314
00520 Amino sugar and nucleotide sugar metabolism	K25315
00010 Glycolysis / Gluconeogenesis	K10705
00010 Glycolysis / Gluconeogenesis	K01568
00010 Glycolysis / Gluconeogenesis	K01085
00010 Glycolysis / Gluconeogenesis	K20866
00010 Glycolysis / Gluconeogenesis	K08074
00010 Glycolysis / Gluconeogenesis	K01792
00010 Glycolysis / Gluconeogenesis	K11389
00030 Pentose phosphate pathway	K00131
00030 Pentose phosphate pathway	K18978
00030 Pentose phosphate pathway	K19243
00030 Pentose phosphate pathway	K01057
00030 Pentose phosphate pathway	K07404
00030 Pentose phosphate pathway	K13937
00030 Pentose phosphate pathway	K00616
00030 Pentose phosphate pathway	K01619
00030 Pentose phosphate pathway	K00852
00030 Pentose phosphate pathway	K05774
00030 Pentose phosphate pathway	K01690
00030 Pentose phosphate pathway	K17463
00030 Pentose phosphate pathway	K00034
00030 Pentose phosphate pathway	K22969
00030 Pentose phosphate pathway	K21840
00030 Pentose phosphate pathway	K00115
00030 Pentose phosphate pathway	K19813
00030 Pentose phosphate pathway	K00117
00030 Pentose phosphate pathway	K06151
00030 Pentose phosphate pathway	K06152
00030 Pentose phosphate pathway	K22229
00030 Pentose phosphate pathway	K11441
00030 Pentose phosphate pathway	K00851
00030 Pentose phosphate pathway	K25031
00030 Pentose phosphate pathway	K00874
00030 Pentose phosphate pathway	K03738
00030 Pentose phosphate pathway	K18020
00030 Pentose phosphate pathway	K18021
00030 Pentose phosphate pathway	K18022
00030 Pentose phosphate pathway	K18128
00030 Pentose phosphate pathway	K22345
00030 Pentose phosphate pathway	K17468
00020 Citrate cycle (TCA cycle)	K05942
00020 Citrate cycle (TCA cycle)	K00030
00020 Citrate cycle (TCA cycle)	K00164
00660 C5-Branched dibasic acid metabolism	K19268
00660 C5-Branched dibasic acid metabolism	K01846
00660 C5-Branched dibasic acid metabolism	K04835
00660 C5-Branched dibasic acid metabolism	K19281
00660 C5-Branched dibasic acid metabolism	K01575
00660 C5-Branched dibasic acid metabolism	K17724
00660 C5-Branched dibasic acid metabolism	K22002
00660 C5-Branched dibasic acid metabolism	K22003
00660 C5-Branched dibasic acid metabolism	K22004
00660 C5-Branched dibasic acid metabolism	K18288
00660 C5-Branched dibasic acid metabolism	K18289
00660 C5-Branched dibasic acid metabolism	K18290
00660 C5-Branched dibasic acid metabolism	K18291
00660 C5-Branched dibasic acid metabolism	K18292
00430 Taurine and hypotaurine metabolism	K00925
00430 Taurine and hypotaurine metabolism	K00625
00430 Taurine and hypotaurine metabolism	K13788
00430 Taurine and hypotaurine metabolism	K15024
00430 Taurine and hypotaurine metabolism	K15371
00430 Taurine and hypotaurine metabolism	K00260
00430 Taurine and hypotaurine metabolism	K03119
00430 Taurine and hypotaurine metabolism	K00259
00430 Taurine and hypotaurine metabolism	K19244
00430 Taurine and hypotaurine metabolism	K00456
00430 Taurine and hypotaurine metabolism	K15372
00430 Taurine and hypotaurine metabolism	K10712
00430 Taurine and hypotaurine metabolism	K07255
00430 Taurine and hypotaurine metabolism	K07256
00430 Taurine and hypotaurine metabolism	K03852
00430 Taurine and hypotaurine metabolism	K15373
00430 Taurine and hypotaurine metabolism	K25985
00430 Taurine and hypotaurine metabolism	K19699
00430 Taurine and hypotaurine metabolism	K26005
00430 Taurine and hypotaurine metabolism	K15515
00430 Taurine and hypotaurine metabolism	K25261
00430 Taurine and hypotaurine metabolism	K25262
00710 Carbon fixation in photosynthetic organisms	K00150
00710 Carbon fixation in photosynthetic organisms	K01610
00710 Carbon fixation in photosynthetic organisms	K01783
00710 Carbon fixation in photosynthetic organisms	K01807
00710 Carbon fixation in photosynthetic organisms	K01808
00710 Carbon fixation in photosynthetic organisms	K01621
00710 Carbon fixation in photosynthetic organisms	K00028
00710 Carbon fixation in photosynthetic organisms	K00051
00710 Carbon fixation in photosynthetic organisms	K01601
00710 Carbon fixation in photosynthetic organisms	K01602
00710 Carbon fixation in photosynthetic organisms	K05298
00710 Carbon fixation in photosynthetic organisms	K01100
00710 Carbon fixation in photosynthetic organisms	K00855
00710 Carbon fixation in photosynthetic organisms	K11214
00062 Fatty acid elongation	K07512
00062 Fatty acid elongation	K22554
00190 Oxidative phosphorylation	K25801
00190 Oxidative phosphorylation	K00330
00190 Oxidative phosphorylation	K00331
00190 Oxidative phosphorylation	K00332
00190 Oxidative phosphorylation	K00333
00190 Oxidative phosphorylation	K13378
00190 Oxidative phosphorylation	K13380
00190 Oxidative phosphorylation	K00334
00190 Oxidative phosphorylation	K00335
00190 Oxidative phosphorylation	K00336
00190 Oxidative phosphorylation	K00337
00190 Oxidative phosphorylation	K00338
00190 Oxidative phosphorylation	K00339
00190 Oxidative phosphorylation	K00340
00190 Oxidative phosphorylation	K00341
00190 Oxidative phosphorylation	K00342
00190 Oxidative phosphorylation	K15863
00190 Oxidative phosphorylation	K00343
00190 Oxidative phosphorylation	K05572
00190 Oxidative phosphorylation	K05573
00190 Oxidative phosphorylation	K05574
00190 Oxidative phosphorylation	K05575
00190 Oxidative phosphorylation	K05576
00190 Oxidative phosphorylation	K05577
00190 Oxidative phosphorylation	K05578
00190 Oxidative phosphorylation	K05579
00190 Oxidative phosphorylation	K05580
00190 Oxidative phosphorylation	K05581
00190 Oxidative phosphorylation	K05582
00190 Oxidative phosphorylation	K05583
00190 Oxidative phosphorylation	K05584
00190 Oxidative phosphorylation	K05585
00190 Oxidative phosphorylation	K05586
00190 Oxidative phosphorylation	K05587
00190 Oxidative phosphorylation	K05588
00190 Oxidative phosphorylation	K03885
00190 Oxidative phosphorylation	K03886
00190 Oxidative phosphorylation	K03887
00190 Oxidative phosphorylation	K03888
00190 Oxidative phosphorylation	K03889
00190 Oxidative phosphorylation	K03890
00190 Oxidative phosphorylation	K03891
00190 Oxidative phosphorylation	K02300
00190 Oxidative phosphorylation	K02277
00190 Oxidative phosphorylation	K02276
00190 Oxidative phosphorylation	K02274
00190 Oxidative phosphorylation	K15408
00190 Oxidative phosphorylation	K02275
00190 Oxidative phosphorylation	K02269
00190 Oxidative phosphorylation	K02829
00190 Oxidative phosphorylation	K02828
00190 Oxidative phosphorylation	K02827
00190 Oxidative phosphorylation	K02826
00190 Oxidative phosphorylation	K24007
00190 Oxidative phosphorylation	K24008
00190 Oxidative phosphorylation	K24009
00190 Oxidative phosphorylation	K24010
00190 Oxidative phosphorylation	K24011
00190 Oxidative phosphorylation	K02299
00190 Oxidative phosphorylation	K02298
00190 Oxidative phosphorylation	K02297
00190 Oxidative phosphorylation	K01549
00190 Oxidative phosphorylation	K02139
00190 Oxidative phosphorylation	K02141
00190 Oxidative phosphorylation	K02142
00190 Oxidative phosphorylation	K02143
00190 Oxidative phosphorylation	K02117
00190 Oxidative phosphorylation	K02118
00190 Oxidative phosphorylation	K02119
00190 Oxidative phosphorylation	K02120
00190 Oxidative phosphorylation	K02121
00190 Oxidative phosphorylation	K02122
00190 Oxidative phosphorylation	K02107
00190 Oxidative phosphorylation	K02123
00190 Oxidative phosphorylation	K02124
00190 Oxidative phosphorylation	K01535
00190 Oxidative phosphorylation	K01544
00190 Oxidative phosphorylation	K01507
00190 Oxidative phosphorylation	K15986
00190 Oxidative phosphorylation	K06019
00680 Methane metabolism	K24182
00680 Methane metabolism	K16370
00680 Methane metabolism	K21071
00680 Methane metabolism	K00918
00680 Methane metabolism	K02446
00680 Methane metabolism	K11532
00680 Methane metabolism	K01086
00680 Methane metabolism	K04041
00680 Methane metabolism	K11645
00680 Methane metabolism	K01624
00680 Methane metabolism	K01622
00680 Methane metabolism	K01007
00680 Methane metabolism	K13812
00680 Methane metabolism	K08093
00680 Methane metabolism	K08094
00680 Methane metabolism	K13831
00680 Methane metabolism	K01595
00680 Methane metabolism	K08692
00680 Methane metabolism	K14067
00680 Methane metabolism	K08691
00680 Methane metabolism	K00122
00680 Methane metabolism	K00126
00680 Methane metabolism	K00123
00680 Methane metabolism	K22515
00680 Methane metabolism	K00124
00680 Methane metabolism	K00127
00680 Methane metabolism	K05299
00680 Methane metabolism	K15022
00680 Methane metabolism	K22015
00680 Methane metabolism	K25123
00680 Methane metabolism	K25124
00680 Methane metabolism	K00197
00680 Methane metabolism	K00194
00680 Methane metabolism	K16157
00680 Methane metabolism	K16158
00680 Methane metabolism	K16159
00680 Methane metabolism	K16160
00680 Methane metabolism	K16161
00680 Methane metabolism	K16162
00680 Methane metabolism	K16254
00680 Methane metabolism	K16255
00680 Methane metabolism	K16256
00680 Methane metabolism	K16257
00680 Methane metabolism	K16258
00680 Methane metabolism	K16259
00680 Methane metabolism	K16260
00680 Methane metabolism	K23995
00680 Methane metabolism	K17066
00680 Methane metabolism	K00093
00680 Methane metabolism	K03396
00680 Methane metabolism	K01070
00680 Methane metabolism	K22516
00680 Methane metabolism	K00125
00680 Methane metabolism	K00192
00680 Methane metabolism	K00195
00680 Methane metabolism	K00193
00680 Methane metabolism	K17100
00680 Methane metabolism	K00317
00680 Methane metabolism	K18277
00680 Methane metabolism	K15228
00680 Methane metabolism	K15229
00680 Methane metabolism	K08685
00680 Methane metabolism	K22081
00680 Methane metabolism	K22082
00680 Methane metabolism	K22083
00680 Methane metabolism	K22084
00680 Methane metabolism	K22085
00680 Methane metabolism	K22086
00680 Methane metabolism	K22087
00680 Methane metabolism	K00200
00680 Methane metabolism	K00201
00680 Methane metabolism	K00202
00680 Methane metabolism	K00203
00680 Methane metabolism	K00204
00680 Methane metabolism	K00205
00680 Methane metabolism	K11260
00680 Methane metabolism	K11261
00680 Methane metabolism	K00672
00680 Methane metabolism	K01499
00680 Methane metabolism	K00319
00680 Methane metabolism	K00440
00680 Methane metabolism	K00441
00680 Methane metabolism	K00442
00680 Methane metabolism	K00443
00680 Methane metabolism	K10714
00680 Methane metabolism	K13942
00680 Methane metabolism	K10713
00680 Methane metabolism	K00320
00680 Methane metabolism	K00577
00680 Methane metabolism	K00578
00680 Methane metabolism	K00579
00680 Methane metabolism	K00580
00680 Methane metabolism	K00581
00680 Methane metabolism	K00582
00680 Methane metabolism	K00583
00680 Methane metabolism	K00584
00680 Methane metabolism	K00399
00680 Methane metabolism	K00400
00680 Methane metabolism	K00401
00680 Methane metabolism	K00402
00680 Methane metabolism	K03421
00680 Methane metabolism	K03422
00680 Methane metabolism	K22480
00680 Methane metabolism	K22481
00680 Methane metabolism	K22482
00680 Methane metabolism	K03388
00680 Methane metabolism	K03389
00680 Methane metabolism	K03390
00680 Methane metabolism	K08264
00680 Methane metabolism	K08265
00680 Methane metabolism	K14127
00680 Methane metabolism	K14126
00680 Methane metabolism	K14128
00680 Methane metabolism	K14080
00680 Methane metabolism	K04480
00680 Methane metabolism	K14081
00680 Methane metabolism	K14082
00680 Methane metabolism	K14083
00680 Methane metabolism	K14084
00680 Methane metabolism	K16176
00680 Methane metabolism	K16177
00680 Methane metabolism	K16178
00680 Methane metabolism	K16179
00680 Methane metabolism	K08097
00680 Methane metabolism	K05979
00680 Methane metabolism	K05884
00680 Methane metabolism	K06034
00680 Methane metabolism	K13039
00680 Methane metabolism	K24393
00680 Methane metabolism	K11779
00680 Methane metabolism	K11781
00680 Methane metabolism	K11780
00680 Methane metabolism	K14941
00680 Methane metabolism	K11212
00680 Methane metabolism	K24998
00680 Methane metabolism	K12234
00680 Methane metabolism	K14940
00680 Methane metabolism	K06914
00680 Methane metabolism	K09733
00680 Methane metabolism	K19793
00680 Methane metabolism	K07144
00680 Methane metabolism	K07072
00720 Carbon fixation pathways in prokaryotes	K01006
00720 Carbon fixation pathways in prokaryotes	K03737
00720 Carbon fixation pathways in prokaryotes	K00174
00720 Carbon fixation pathways in prokaryotes	K00175
00720 Carbon fixation pathways in prokaryotes	K15230
00720 Carbon fixation pathways in prokaryotes	K15231
00720 Carbon fixation pathways in prokaryotes	K01681
00720 Carbon fixation pathways in prokaryotes	K01682
00720 Carbon fixation pathways in prokaryotes	K00177
00720 Carbon fixation pathways in prokaryotes	K00176
00720 Carbon fixation pathways in prokaryotes	K01902
00720 Carbon fixation pathways in prokaryotes	K01903
00720 Carbon fixation pathways in prokaryotes	K00240
00720 Carbon fixation pathways in prokaryotes	K00241
00720 Carbon fixation pathways in prokaryotes	K00242
00720 Carbon fixation pathways in prokaryotes	K18859
00720 Carbon fixation pathways in prokaryotes	K18860
00720 Carbon fixation pathways in prokaryotes	K00233
00720 Carbon fixation pathways in prokaryotes	K25995
00720 Carbon fixation pathways in prokaryotes	K25996
00720 Carbon fixation pathways in prokaryotes	K01676
00720 Carbon fixation pathways in prokaryotes	K01677
00720 Carbon fixation pathways in prokaryotes	K01678
00720 Carbon fixation pathways in prokaryotes	K01675
00720 Carbon fixation pathways in prokaryotes	K01774
00720 Carbon fixation pathways in prokaryotes	K01958
00720 Carbon fixation pathways in prokaryotes	K01959
00720 Carbon fixation pathways in prokaryotes	K01960
00720 Carbon fixation pathways in prokaryotes	K14449
00720 Carbon fixation pathways in prokaryotes	K14468
00720 Carbon fixation pathways in prokaryotes	K14534
00720 Carbon fixation pathways in prokaryotes	K14471
00720 Carbon fixation pathways in prokaryotes	K14472
00720 Carbon fixation pathways in prokaryotes	K18556
00720 Carbon fixation pathways in prokaryotes	K18557
00720 Carbon fixation pathways in prokaryotes	K18558
00720 Carbon fixation pathways in prokaryotes	K18559
00720 Carbon fixation pathways in prokaryotes	K18560
00720 Carbon fixation pathways in prokaryotes	K18209
00720 Carbon fixation pathways in prokaryotes	K18210
00720 Carbon fixation pathways in prokaryotes	K15038
00720 Carbon fixation pathways in prokaryotes	K14465
00720 Carbon fixation pathways in prokaryotes	K14466
00720 Carbon fixation pathways in prokaryotes	K14467
00720 Carbon fixation pathways in prokaryotes	K18861
00720 Carbon fixation pathways in prokaryotes	K25774
00720 Carbon fixation pathways in prokaryotes	K18593
00720 Carbon fixation pathways in prokaryotes	K15016
00720 Carbon fixation pathways in prokaryotes	K15232
00720 Carbon fixation pathways in prokaryotes	K15233
00720 Carbon fixation pathways in prokaryotes	K15234
00720 Carbon fixation pathways in prokaryotes	K18603
00720 Carbon fixation pathways in prokaryotes	K18604
00720 Carbon fixation pathways in prokaryotes	K18605
00720 Carbon fixation pathways in prokaryotes	K15017
00720 Carbon fixation pathways in prokaryotes	K15039
00720 Carbon fixation pathways in prokaryotes	K18602
00720 Carbon fixation pathways in prokaryotes	K14469
00720 Carbon fixation pathways in prokaryotes	K15018
00720 Carbon fixation pathways in prokaryotes	K18594
00720 Carbon fixation pathways in prokaryotes	K15019
00720 Carbon fixation pathways in prokaryotes	K15020
00720 Carbon fixation pathways in prokaryotes	K14470
00720 Carbon fixation pathways in prokaryotes	K09709
00720 Carbon fixation pathways in prokaryotes	K15052
00720 Carbon fixation pathways in prokaryotes	K15023
00720 Carbon fixation pathways in prokaryotes	K14138
00361 Chlorocyclohexane and chlorobenzene degradation	K15245
00361 Chlorocyclohexane and chlorobenzene degradation	K04098
00361 Chlorocyclohexane and chlorobenzene degradation	K23529
00361 Chlorocyclohexane and chlorobenzene degradation	K03391
00361 Chlorocyclohexane and chlorobenzene degradation	K01563
00361 Chlorocyclohexane and chlorobenzene degradation	K01561
00361 Chlorocyclohexane and chlorobenzene degradation	K01560
00361 Chlorocyclohexane and chlorobenzene degradation	K15236
00361 Chlorocyclohexane and chlorobenzene degradation	K15237
00361 Chlorocyclohexane and chlorobenzene degradation	K15238
00361 Chlorocyclohexane and chlorobenzene degradation	K15239
00361 Chlorocyclohexane and chlorobenzene degradation	K15240
00361 Chlorocyclohexane and chlorobenzene degradation	K24293
00361 Chlorocyclohexane and chlorobenzene degradation	K15246
00361 Chlorocyclohexane and chlorobenzene degradation	K21607
00361 Chlorocyclohexane and chlorobenzene degradation	K15241
00361 Chlorocyclohexane and chlorobenzene degradation	K15242
00361 Chlorocyclohexane and chlorobenzene degradation	K15243
00361 Chlorocyclohexane and chlorobenzene degradation	K15244
00361 Chlorocyclohexane and chlorobenzene degradation	K06912
00361 Chlorocyclohexane and chlorobenzene degradation	K10676
00361 Chlorocyclohexane and chlorobenzene degradation	K15253
00240 Pyrimidine metabolism	K22026
00240 Pyrimidine metabolism	K09913
00240 Pyrimidine metabolism	K25589
00240 Pyrimidine metabolism	K18533
00240 Pyrimidine metabolism	K14641
00240 Pyrimidine metabolism	K14642
00240 Pyrimidine metabolism	K12304
00240 Pyrimidine metabolism	K01511
00240 Pyrimidine metabolism	K01518
00240 Pyrimidine metabolism	K00527
00240 Pyrimidine metabolism	K00524
00240 Pyrimidine metabolism	K21636
00240 Pyrimidine metabolism	K07023
00240 Pyrimidine metabolism	K08722
00240 Pyrimidine metabolism	K06952
00240 Pyrimidine metabolism	K00893
00240 Pyrimidine metabolism	K05961
00240 Pyrimidine metabolism	K15519
00240 Pyrimidine metabolism	K06966
00240 Pyrimidine metabolism	K01119
00240 Pyrimidine metabolism	K09769
00240 Pyrimidine metabolism	K24670
00240 Pyrimidine metabolism	K01465
00240 Pyrimidine metabolism	K17828
00240 Pyrimidine metabolism	K02823
00240 Pyrimidine metabolism	K00226
00240 Pyrimidine metabolism	K00254
00240 Pyrimidine metabolism	K00762
00240 Pyrimidine metabolism	K01591
00240 Pyrimidine metabolism	K13809
00240 Pyrimidine metabolism	K09903
00240 Pyrimidine metabolism	K25435
00240 Pyrimidine metabolism	K06287
00240 Pyrimidine metabolism	K07043
00240 Pyrimidine metabolism	K01937
00240 Pyrimidine metabolism	K00945
00240 Pyrimidine metabolism	K08320
00240 Pyrimidine metabolism	K08723
00240 Pyrimidine metabolism	K25434
00240 Pyrimidine metabolism	K00761
00240 Pyrimidine metabolism	K16328
00240 Pyrimidine metabolism	K16329
00240 Pyrimidine metabolism	K16330
00240 Pyrimidine metabolism	K24242
00240 Pyrimidine metabolism	K10213
00240 Pyrimidine metabolism	K01250
00240 Pyrimidine metabolism	K12700
00240 Pyrimidine metabolism	K00756
00240 Pyrimidine metabolism	K21057
00240 Pyrimidine metabolism	K01494
00240 Pyrimidine metabolism	K16904
00240 Pyrimidine metabolism	K09887
00240 Pyrimidine metabolism	K00943
00240 Pyrimidine metabolism	K06016
00240 Pyrimidine metabolism	K19794
00240 Pyrimidine metabolism	K19795
00240 Pyrimidine metabolism	K09018
00240 Pyrimidine metabolism	K09024
00240 Pyrimidine metabolism	K09020
00240 Pyrimidine metabolism	K09021
00240 Pyrimidine metabolism	K09023
00240 Pyrimidine metabolism	K09019
00623 Toluene degradation	K15762
00623 Toluene degradation	K15765
00623 Toluene degradation	K03381
00623 Toluene degradation	K01856
00623 Toluene degradation	K03268
00623 Toluene degradation	K16268
00623 Toluene degradation	K18089
00623 Toluene degradation	K18090
00623 Toluene degradation	K16249
00623 Toluene degradation	K16243
00623 Toluene degradation	K16244
00623 Toluene degradation	K16242
00623 Toluene degradation	K16245
00623 Toluene degradation	K16246
00623 Toluene degradation	K15766
00623 Toluene degradation	K15767
00623 Toluene degradation	K00217
00623 Toluene degradation	K03380
00623 Toluene degradation	K01860
00623 Toluene degradation	K01061
00623 Toluene degradation	K07540
00623 Toluene degradation	K07543
00623 Toluene degradation	K07544
00623 Toluene degradation	K07545
00623 Toluene degradation	K07546
00623 Toluene degradation	K07547
00623 Toluene degradation	K07548
00623 Toluene degradation	K07549
00623 Toluene degradation	K07550
00623 Toluene degradation	K15760
00623 Toluene degradation	K15761
00623 Toluene degradation	K15763
00623 Toluene degradation	K15764
00623 Toluene degradation	K05797
00623 Toluene degradation	K20200
00623 Toluene degradation	K20199
00623 Toluene degradation	K20218
00623 Toluene degradation	K15768
00623 Toluene degradation	K15769
00623 Toluene degradation	K19629
00623 Toluene degradation	K19630
00624 Polycyclic aromatic hydrocarbon degradation	K16269
00624 Polycyclic aromatic hydrocarbon degradation	K00448
00624 Polycyclic aromatic hydrocarbon degradation	K00449
00624 Polycyclic aromatic hydrocarbon degradation	K04100
00624 Polycyclic aromatic hydrocarbon degradation	K04101
00624 Polycyclic aromatic hydrocarbon degradation	K19065
00624 Polycyclic aromatic hydrocarbon degradation	K14579
00624 Polycyclic aromatic hydrocarbon degradation	K14580
00624 Polycyclic aromatic hydrocarbon degradation	K14578
00624 Polycyclic aromatic hydrocarbon degradation	K14581
00624 Polycyclic aromatic hydrocarbon degradation	K14599
00624 Polycyclic aromatic hydrocarbon degradation	K14600
00624 Polycyclic aromatic hydrocarbon degradation	K00480
00624 Polycyclic aromatic hydrocarbon degradation	K14582
00624 Polycyclic aromatic hydrocarbon degradation	K14601
00624 Polycyclic aromatic hydrocarbon degradation	K14602
00624 Polycyclic aromatic hydrocarbon degradation	K14603
00624 Polycyclic aromatic hydrocarbon degradation	K14604
00624 Polycyclic aromatic hydrocarbon degradation	K11943
