	parent	child
16740	root	K17466
16741	root	K16144
16742	root	K01014
16743	root	K18059
16744	root	K16460
16745	root	K16524
16746	root	K05103
16747	root	K06385
16748	root	K01840
16749	root	K02080
16750	root	K16544
16751	root	K10510
16752	root	K00651
16753	root	K11647
16754	root	K17426
16755	root	K10412
16756	root	K03696
16757	root	K03736
16758	root	K09522
16759	root	K15373
16760	root	K09848
16761	root	K14230
16762	root	K09488
16763	root	K14672
16764	root	K15151
16765	root	K18719
16766	root	K09349
16767	root	K03006
16768	root	K08341
16769	root	K17225
16770	root	K04013
16771	root	K18431
16772	root	K23465
16773	root	K14581
16774	root	K08774
16775	root	K08532
16776	root	K16047
16777	root	K03930
16778	root	K19350
16779	root	K20194
16780	root	K13092
16781	root	K15395
16782	root	K14235
16783	root	K10496
16784	root	K23289
16785	root	K18702
16786	root	K00968
16787	root	K25612
16788	root	K10575
16789	root	K13549
16790	root	K20257
16791	root	K19725
16792	root	K17739
16793	root	K21112
16794	root	K20697
16795	root	K23361
16796	root	K08990
16797	root	K25027
16798	root	K06947
16799	root	K15377
16800	root	K15710
16801	root	K06917
16802	root	K06951
16803	root	K21299
16804	root	K25472
16805	root	K03965
16806	root	K02523
16807	root	K12470
16808	root	K24087
16809	root	K01744
16810	root	K11856
16811	root	K17633
16812	root	K23271
16813	root	K17763
16814	root	K01101
16815	root	K18760
16816	root	K04448
16817	root	K03851
16818	root	K02993
16819	root	K13985
16820	root	K04461
16821	root	K09852
16822	root	K06735
16823	root	K25659
16824	root	K00977
16825	root	K23110
16826	root	K18784
16827	root	K13781
16828	root	K11769
16829	root	K20800
16830	root	K12969
16831	root	K05308
16832	root	K01440
16833	root	K06078
16834	root	K09367
16835	root	K21840
16836	root	K04257
16837	root	K08691
16838	root	K06467
16839	root	K12427
16840	root	K09903
16841	root	K19581
16842	root	K06952
16843	root	K06391
16844	root	K07429
16845	root	K17009
16846	root	K17114
16847	root	K24987
16848	root	K20017
16849	root	K24668
16850	root	K02777
16851	root	K19290
16852	root	K06446
16853	root	K18532
16854	root	K21519
16855	root	K24321
16856	root	K16267
16857	root	K23738
16858	root	K05025
16859	root	K11130
16860	root	K01793
16861	root	K00318
16862	root	K24608
16863	root	K09405
16864	root	K14453
16865	root	K08219
16866	root	K09969
16867	root	K04897
16868	root	K24465
16869	root	K25642
16870	root	K25496
16871	root	K20448
16872	root	K14895
16873	root	K20890
16874	root	K08957
16875	root	K14198
16876	root	K18122
16877	root	K13804
16878	root	K07119
16879	root	K17119
16880	root	K17582
16881	root	K07299
16882	root	K17183
16883	root	K16456
16884	root	K20299
16885	root	K19279
16886	root	K20112
16887	root	K12749
16888	root	K09346
16889	root	K00643
16890	root	K00298
16891	root	K17005
16892	root	K07386
16893	root	K22619
16894	root	K14652
16895	root	K08453
16896	root	K22302
16897	root	K06683
16898	root	K15037
16899	root	K18454
16900	root	K01547
16901	root	K11356
16902	root	K11360
16903	root	K16399
16904	root	K07111
16905	root	K23529
16906	root	K16056
16907	root	K20618
16908	root	K10502
16909	root	K07680
16910	root	K15590
16911	root	K14827
16912	root	K25520
16913	root	K02032
16914	root	K14902
16915	root	K09499
16916	root	K23247
16917	root	K08240
16918	root	K23003
16919	root	K25854
16920	root	K02884
16921	root	K09419
16922	root	K17742
16923	root	K08704
16924	root	K07190
16925	root	K18505
16926	root	K23111
16927	root	K02531
16928	root	K14626
16929	root	K21948
16930	root	K05897
16931	root	K09694
16932	root	K11204
16933	root	K15513
16934	root	K04404
16935	root	K13023
16936	root	K07065
16937	root	K23645
16938	root	K24530
16939	root	K02389
16940	root	K24086
16941	root	K23584
16942	root	K03390
16943	root	K00855
16944	root	K07894
16945	root	K13210
16946	root	K07767
16947	root	K16246
16948	root	K25383
16949	root	K08485
16950	root	K09321
16951	root	K25915
16952	root	K23190
16953	root	K20694
16954	root	K11861
16955	root	K19524
16956	root	K25951
16957	root	K21098
16958	root	K11155
16959	root	K09926
16960	root	K11957
16961	root	K25654
16962	root	K21280
16963	root	K23256
16964	root	K08548
16965	root	K24070
16966	root	K02503
16967	root	K18718
16968	root	K12617
16969	root	K06057
16970	root	K06741
16971	root	K14853
16972	root	K04898
16973	root	K02307
16974	root	K12730
16975	root	K05901
16976	root	K12443
16977	root	K21258
16978	root	K17056
16979	root	K07301
16980	root	K25310
16981	root	K19104
16982	root	K02421
16983	root	K02548
16984	root	K17040
16985	root	K02446
16986	root	K19643
16987	root	K25372
16988	root	K06166
16989	root	K04504
16990	root	K16333
16991	root	K17943
16992	root	K07701
16993	root	K05381
16994	root	K09176
16995	root	K07176
16996	root	K18337
16997	root	K10701
16998	root	K25406
16999	root	K03592
17000	root	K10435
17001	root	K02277
17002	root	K05264
17003	root	K02236
17004	root	K00362
17005	root	K18547
17006	root	K14319
17007	root	K06168
17008	root	K07997
17009	root	K09968
17010	root	K10648
17011	root	K14180
17012	root	K18514
17013	root	K01942
17014	root	K14575
17015	root	K13983
17016	root	K08110
17017	root	K15485
17018	root	K12583
17019	root	K24536
17020	root	K02638
17021	root	K04450
17022	root	K04139
17023	root	K17470
17024	root	K13833
17025	root	K03195
17026	root	K17002
17027	root	K18138
17028	root	K10519
17029	root	K12152
17030	root	K23240
17031	root	K10307
17032	root	K03875
17033	root	K22134
17034	root	K02587
17035	root	K06740
17036	root	K14041
17037	root	K23357
17038	root	K25147
17039	root	K24908
17040	root	K17491
17041	root	K06680
17042	root	K01818
17043	root	K02526
17044	root	K04530
17045	root	K24213
17046	root	K06002
17047	root	K01122
17048	root	K12222
17049	root	K06989
17050	root	K17785
17051	root	K19398
17052	root	K03808
17053	root	K07316
17054	root	K13453
17055	root	K07548
17056	root	K10044
17057	root	K21066
17058	root	K15803
17059	root	K05001
17060	root	K03296
17061	root	K06322
17062	root	K21627
17063	root	K20471
17064	root	K04560
17065	root	K08830
17066	root	K02179
17067	root	K10702
17068	root	K10541
17069	root	K09785
17070	root	K09595
17071	root	K15194
17072	root	K18738
17073	root	K24340
17074	root	K19796
17075	root	K00831
17076	root	K20198
17077	root	K14916
17078	root	K13558
17079	root	K23538
17080	root	K11634
17081	root	K03980
17082	root	K05237
17083	root	K23430
17084	root	K15525
17085	root	K18317
17086	root	K03271
17087	root	K15413
17088	root	K09373
17089	root	K05494
17090	root	K11694
17091	root	K08727
17092	root	K09610
17093	root	K12327
17094	root	K19467
17095	root	K18917
17096	root	K23721
17097	root	K03161
17098	root	K06346
17099	root	K07459
17100	root	K17378
17101	root	K18382
17102	root	K22832
17103	root	K04276
17104	root	K03750
17105	root	K02332
17106	root	K10123
17107	root	K25734
17108	root	K00720
17109	root	K16528
17110	root	K24666
17111	root	K09329
17112	root	K13411
17113	root	K10361
17114	root	K03089
17115	root	K16215
17116	root	K23395
17117	root	K24402
17118	root	K07211
17119	root	K03386
17120	root	K03999
17121	root	K19990
17122	root	K07199
17123	root	K24922
17124	root	K06990
17125	root	K23537
17126	root	K13895
17127	root	K01487
17128	root	K16768
17129	root	K02144
17130	root	K09697
17131	root	K02243
17132	root	K25431
17133	root	K07694
17134	root	K13131
17135	root	K09007
17136	root	K10939
17137	root	K06532
17138	root	K09233
17139	root	K00994
17140	root	K14083
17141	root	K16099
17142	root	K11001
17143	root	K00579
17144	root	K22940
17145	root	K03716
17146	root	K02349
17147	root	K01156
17148	root	K21862
17149	root	K12922
17150	root	K12798
17151	root	K18651
17152	root	K22711
17153	root	K22355
17154	root	K19582
17155	root	K22188
17156	root	K15433
17157	root	K03564
17158	root	K11563
17159	root	K01990
17160	root	K00441
17161	root	K00639
17162	root	K12918
17163	root	K02000
17164	root	K20686
17165	root	K01635
17166	root	K18478
17167	root	K19389
17168	root	K15354
17169	root	K02856
17170	root	K22576
17171	root	K05473
17172	root	K00142
17173	root	K01537
17174	root	K02585
17175	root	K06049
17176	root	K05559
17177	root	K07291
17178	root	K04240
17179	root	K04269
17180	root	K14692
17181	root	K09351
17182	root	K05576
17183	root	K25226
17184	root	K13044
17185	root	K12300
17186	root	K14728
17187	root	K05311
17188	root	K01300
17189	root	K10316
17190	root	K23402
17191	root	K06838
17192	root	K02167
17193	root	K03288
17194	root	K12966
17195	root	K24256
17196	root	K15275
17197	root	K04054
17198	root	K25268
17199	root	K05341
17200	root	K03880
17201	root	K23965
17202	root	K04135
17203	root	K06521
17204	root	K13960
17205	root	K16241
17206	root	K08004
17207	root	K14124
17208	root	K13968
17209	root	K15819
17210	root	K03375
17211	root	K03737
17212	root	K16432
17213	root	K19667
17214	root	K16733
17215	root	K15589
17216	root	K09324
17217	root	K18690
17218	root	K03594
17219	root	K06519
17220	root	K07632
17221	root	K21177
17222	root	K05745
17223	root	K06833
17224	root	K13241
17225	root	K23403
17226	root	K08740
17227	root	K01556
17228	root	K05766
17229	root	K09741
17230	root	K25903
17231	root	K16839
17232	root	K05123
17233	root	K24069
17234	root	K03434
17235	root	K00678
17236	root	K25895
17237	root	K13653
17238	root	K01320
17239	root	K17424
17240	root	K07435
17241	root	K16128
17242	root	K07751
17243	root	K17032
17244	root	K07143
17245	root	K24972
17246	root	K06578
17247	root	K05862
17248	root	K04427
17249	root	K08258
17250	root	K17670
17251	root	K07920
17252	root	K18879
17253	root	K11489
17254	root	K11675
17255	root	K12957
17256	root	K19396
17257	root	K07133
17258	root	K22955
17259	root	K16032
17260	root	K21108
17261	root	K25138
17262	root	K19029
17263	root	K07897
17264	root	K24594
17265	root	K17111
17266	root	K06718
17267	root	K12352
17268	root	K01753
17269	root	K03807
17270	root	K04531
17271	root	K16326
17272	root	K23986
17273	root	K16116
17274	root	K13213
17275	root	K14508
17276	root	K10475
17277	root	K02744
17278	root	K22347
17279	root	K00065
17280	root	K03924
17281	root	K06465
17282	root	K18052
17283	root	K00875
17284	root	K21220
17285	root	K01640
17286	root	K10329
17287	root	K07835
17288	root	K19533
17289	root	K19146
17290	root	K08978
17291	root	K09412
17292	root	K07620
17293	root	K21908
17294	root	K22428
17295	root	K25885
17296	root	K12632
17297	root	K00923
17298	root	K00787
17299	root	K18689
17300	root	K23297
17301	root	K05582
17302	root	K11567
17303	root	K24395
17304	root	K24012
17305	root	K19641
17306	root	K00302
17307	root	K02759
17308	root	K16765
17309	root	K05131
17310	root	K20748
17311	root	K13521
17312	root	K09554
17313	root	K25303
17314	root	K08494
17315	root	K18825
17316	root	K21252
17317	root	K23025
17318	root	K05275
17319	root	K00262
17320	root	K06832
17321	root	K06794
17322	root	K18149
17323	root	K17415
17324	root	K02067
17325	root	K12406
17326	root	K01518
17327	root	K02836
17328	root	K15259
17329	root	K06840
17330	root	K07218
17331	root	K21708
17332	root	K22429
17333	root	K14956
17334	root	K10969
17335	root	K25574
17336	root	K13218
17337	root	K09929
17338	root	K23940
17339	root	K06759
17340	root	K16831
17341	root	K06307
17342	root	K20295
17343	root	K04301
17344	root	K20698
17345	root	K07541
17346	root	K01339
17347	root	K15527
17348	root	K20504
17349	root	K18438
17350	root	K17634
17351	root	K24041
17352	root	K10159
17353	root	K03724
17354	root	K24053
17355	root	K01861
17356	root	K16709
17357	root	K05757
17358	root	K24026
17359	root	K14421
17360	root	K19000
17361	root	K02097
17362	root	K13978
17363	root	K07928
17364	root	K23492
17365	root	K08929
17366	root	K00557
17367	root	K09146
17368	root	K11764
17369	root	K10461
17370	root	K18053
17371	root	K25049
17372	root	K04354
17373	root	K21554
17374	root	K13924
17375	root	K20449
17376	root	K20275
17377	root	K15444
17378	root	K24937
17379	root	K13684
17380	root	K14028
17381	root	K08540
17382	root	K23991
17383	root	K23141
17384	root	K10989
17385	root	K13867
17386	root	K22860
17387	root	K09102
17388	root	K10635
17389	root	K01180
17390	root	K15946
17391	root	K04720
17392	root	K24237
17393	root	K11998
17394	root	K24318
17395	root	K20924
17396	root	K06286
17397	root	K09717
17398	root	K11086
17399	root	K11211
17400	root	K01469
17401	root	K12700
17402	root	K11735
17403	root	K19076
17404	root	K25376
17405	root	K05628
17406	root	K14619
17407	root	K15032
17408	root	K02247
17409	root	K20364
17410	root	K17787
17411	root	K00863
17412	root	K05482
17413	root	K09245
17414	root	K20545
17415	root	K17342
17416	root	K19756
17417	root	K25074
17418	root	K02346
17419	root	K19799
17420	root	K24337
17421	root	K03667
17422	root	K10587
17423	root	K21621
17424	root	K01639
17425	root	K10486
17426	root	K10604
17427	root	K12286
17428	root	K21598
17429	root	K14044
17430	root	K25554
17431	root	K18807
17432	root	K10680
17433	root	K20358
17434	root	K00390
17435	root	K11495
17436	root	K11217
17437	root	K01372
17438	root	K08881
17439	root	K13559
17440	root	K13643
17441	root	K24267
17442	root	K19313
17443	root	K25378
17444	root	K04748
17445	root	K17577
17446	root	K09295
17447	root	K09807
17448	root	K19206
17449	root	K13600
17450	root	K10779
17451	root	K15997
17452	root	K17159
17453	root	K15053
17454	root	K08422
17455	root	K19809
17456	root	K05441
17457	root	K23049
17458	root	K06062
17459	root	K12585
17460	root	K24874
17461	root	K18590
17462	root	K14756
17463	root	K16004
17464	root	K11597
17465	root	K18327
17466	root	K10709
17467	root	K05271
17468	root	K07871
17469	root	K14842
17470	root	K11679
17471	root	K14383
17472	root	K19858
17473	root	K19185
17474	root	K14403
17475	root	K09834
17476	root	K14824
17477	root	K07516
17478	root	K17370
17479	root	K02750
17480	root	K04816
17481	root	K23206
17482	root	K17152
17483	root	K18235
17484	root	K05543
17485	root	K21153
17486	root	K03359
17487	root	K06171
17488	root	K03438
17489	root	K22705
17490	root	K24491
17491	root	K18503
17492	root	K16489
17493	root	K05015
17494	root	K11005
17495	root	K06745
17496	root	K01026
17497	root	K10017
17498	root	K15630
17499	root	K25925
17500	root	K25175
17501	root	K23659
17502	root	K00789
17503	root	K01937
17504	root	K12504
17505	root	K05003
17506	root	K08505
17507	root	K18613
17508	root	K20679
17509	root	K20477
17510	root	K22349
17511	root	K23004
17512	root	K10464
17513	root	K16073
17514	root	K02469
17515	root	K12229
17516	root	K05609
17517	root	K11907
17518	root	K23177
17519	root	K09598
17520	root	K13216
17521	root	K11262
17522	root	K12254
17523	root	K13343
17524	root	K12074
17525	root	K23262
17526	root	K19151
17527	root	K04420
17528	root	K21383
17529	root	K08518
17530	root	K23993
17531	root	K09257
17532	root	K23246
17533	root	K11931
17534	root	K25052
17535	root	K25783
17536	root	K16834
17537	root	K19743
17538	root	K14585
17539	root	K02642
17540	root	K09932
17541	root	K22679
17542	root	K12062
17543	root	K00194
17544	root	K06828
17545	root	K16079
17546	root	K13333
17547	root	K15722
17548	root	K16732
17549	root	K05532
17550	root	K24223
17551	root	K20632
17552	root	K25214
17553	root	K14315
17554	root	K18242
17555	root	K23400
17556	root	K16748
17557	root	K13989
17558	root	K06231
17559	root	K13371
17560	root	K21060
17561	root	K00099
17562	root	K24610
17563	root	K15423
17564	root	K18257
17565	root	K18774
17566	root	K25534
17567	root	K07416
17568	root	K12039
17569	root	K06639
17570	root	K14052
17571	root	K24138
17572	root	K07213
17573	root	K04251
17574	root	K15215
17575	root	K19672
17576	root	K07135
17577	root	K13103
17578	root	K22506
17579	root	K02064
17580	root	K25674
17581	root	K12656
17582	root	K16098
17583	root	K08397
17584	root	K25292
17585	root	K00945
17586	root	K19829
17587	root	K11290
17588	root	K13494
17589	root	K11263
17590	root	K20655
17591	root	K12496
17592	root	K04456
17593	root	K22059
17594	root	K14386
17595	root	K06489
17596	root	K00909
17597	root	K09158
17598	root	K14517
17599	root	K08200
17600	root	K03819
17601	root	K18007
17602	root	K21064
17603	root	K09226
17604	root	K01104
17605	root	K04223
17606	root	K24394
17607	root	K00584
17608	root	K23342
17609	root	K04707
17610	root	K24036
17611	root	K08693
17612	root	K01873
17613	root	K11870
17614	root	K05171
17615	root	K12760
17616	root	K00571
17617	root	K09840
17618	root	K01182
17619	root	K20154
17620	root	K22453
17621	root	K00540
17622	root	K23854
17623	root	K06288
17624	root	K23407
17625	root	K12237
17626	root	K08117
17627	root	K20042
17628	root	K14813
17629	root	K15598
17630	root	K17131
17631	root	K16431
17632	root	K17239
17633	root	K21975
17634	root	K03510
17635	root	K03722
17636	root	K14732
17637	root	K12986
17638	root	K07156
17639	root	K06445
17640	root	K06874
17641	root	K14285
17642	root	K20986
17643	root	K04302
17644	root	K05500
17645	root	K10363
17646	root	K24497
17647	root	K06419
17648	root	K02893
17649	root	K09573
17650	root	K19311
17651	root	K15826
17652	root	K20268
17653	root	K15439
17654	root	K20733
17655	root	K24098
17656	root	K23812
17657	root	K13548
17658	root	K03366
17659	root	K02519
17660	root	K10400
17661	root	K05967
17662	root	K17906
17663	root	K01252
17664	root	K09463
17665	root	K03147
17666	root	K13705
17667	root	K21211
17668	root	K05400
17669	root	K23971
17670	root	K12414
17671	root	K01684
17672	root	K23260
17673	root	K24471
17674	root	K19487
17675	root	K02115
17676	root	K08577
17677	root	K16612
17678	root	K24370
17679	root	K07447
17680	root	K07195
17681	root	K05760
17682	root	K24157
17683	root	K04411
17684	root	K05859
17685	root	K20891
